Source Coordinate,Target Coordinate,Path Type,Obstacle,Path ID,Channel coefficient,Propagation delay,Zenith angle of departure,Azimuth angle of departure,Zenith angle of arrival,Azimuth angle of arrival
[[-24. -14.  10.]],[[ -1. -30.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0008388368+0j),0.0,1.7473952,-0.60780203,1.3941976,2.5337906
[[-24. -14.  10.]],[[ -1. -29.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0008548223+0j),0.0,1.7509124,-0.57790196,1.3906803,2.5636907
[[-24. -14.  10.]],[[ -1. -28.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00087063335+0j),0.0,1.7544006,-0.5467888,1.3871921,2.5948038
[[-24. -14.  10.]],[[ -1. -27.   5.]],[[0 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0008861701+0j),0.0,1.7578373,-0.5144513,1.3837554,2.6271415
[[-24. -14.  10.]],[[ -1. -26.   5.]],[[0 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00090132136+0j),0.0,1.7611977,-0.4808873,1.380395,2.6607056
[[-24. -14.  10.]],[[ -1. -25.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0009159684+0j),0.0,1.764455,-0.44610554,1.3771378,2.6954873
[[-24. -14.  10.]],[[ -1. -24.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0009299834+0j),0.0,1.7675796,-0.41012734,1.3740132,2.7314653
[[-24. -14.  10.]],[[ -1. -23.   5.]],[[0 1 1 1 1 1 1 1 1 1]],0,0,(0.0009432328+0j),0.0,1.7705412,-0.37298775,1.3710515,2.768605
[[-24. -14.  10.]],[[ -1. -22.   5.]],[[1 1 1 1 1 1 1 1]],0,0,(-0.0006075654+6.423324e-08j),0.0,1.7193096,-0.81175363,1.4222832,-2.3298392
[[-24. -14.  10.]],[[ -1. -21.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00096688385+0j),0.0,1.7758461,-0.29544085,1.3657466,2.8461518
[[-24. -14.  10.]],[[ -1. -20.   5.]],[[0 1 1 1 1 1 1 1 1 1]],0,0,(0.000977012+0j),0.0,1.7781254,-0.2551824,1.3634673,2.8864102
[[-24. -14.  10.]],[[ -1. -19.   5.]],[[0 1 1 1 1 1 1 1 1]],0,0,(0.0009858342+0j),0.0,1.7801147,-0.2140607,1.3614781,2.927532
[[-24. -14.  10.]],[[ -1. -18.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0009932327+0j),0.0,1.7817855,-0.17219082,1.3598073,2.9694018
[[-24. -14.  10.]],[[ -1. -17.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0009991033+0j),0.0,1.783113,-0.12970254,1.3584797,3.0118902
[[-24. -14.  10.]],[[ -1. -16.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0010033606+0j),0.0,1.7840766,-0.08673834,1.3575162,3.0548544
[[-24. -14.  10.]],[[ -1. -15.   5.]],[[0 1 1 1 1 1 1 1 1 1]],0,0,(0.001005941+0j),0.0,1.7846613,-0.043450896,1.3569314,3.098142
[[-24. -14.  10.]],[[ -1. -14.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0010068059+0j),0.0,1.7848572,0.0,1.3567356,-3.1415927
[[-24. -14.  10.]],[[ -1. -13.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.001005941+0j),0.0,1.7846613,0.043450896,1.3569314,-3.098142
[[-24. -14.  10.]],[[ -1. -12.   5.]],[[0 1 1 1 1 1 1 1 1 1]],0,0,(0.0010033606+0j),0.0,1.7840766,0.08673834,1.3575162,-3.0548544
[[-24. -14.  10.]],[[ -1. -11.   5.]],[[1 1 1 1 1 1 1 1]],0,0,(1.0800945e-06+8.8626797e-07j),0.0,1.8824896,3.069222,1.8824892,-3.0692217
[[-24. -14.  10.]],[[ -1. -10.   5.]],[[0 1 1 1 1 1 1 1]],0,0,(0.0009932327+0j),0.0,1.7817855,0.17219082,1.3598073,-2.9694018
[[-24. -14.  10.]],[[-1. -9.  5.]],[[0 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0009858342+0j),0.0,1.7801147,0.2140607,1.3614781,-2.927532
[[-24. -14.  10.]],[[-1. -8.  5.]],[[1 1 1 1 1 1 1 1 1]],0,0,(5.4078064e-05-3.5738851e-06j),0.17642472016632382,1.6164908,-0.35732168,1.5251017,-0.35732135
[[-24. -14.  10.]],[[-1. -7.  5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00096688385+0j),0.0,1.7758461,0.29544085,1.3657466,-2.8461518
[[-24. -14.  10.]],[[-1. -6.  5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00095557893+0j),0.0,1.7733073,0.33473682,1.3682854,-2.806856
[[-24. -14.  10.]],[[-1. -5.  5.]],[[0 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0009432328+0j),0.0,1.7705412,0.37298775,1.3710515,-2.768605
[[-24. -14.  10.]],[[-1. -4.  5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0009299834+0j),0.0,1.7675796,0.41012734,1.3740132,-2.7314653
[[-24. -14.  10.]],[[-1. -3.  5.]],[[0 1 1 1 1 1 1 1 1 1 1 1]],1,0,(0.0009159684+0j),0.0,1.764455,0.44610554,1.3771378,-2.6954873
[[-24. -14.  10.]],[[-1. -2.  5.]],[[1 1 1 1 1 1 1 1 1 1 1]],1,0,(-1.1641328e-05-0.000107167565j),0.0,2.0465972,0.4808873,2.0465975,-2.6607056
[[-24. -14.  10.]],[[-1. -1.  5.]],[[1 1 1 1 1 1 1 1 1]],1,0,(-1.634482e-05-0.00010600574j),0.0,2.039211,0.5144513,2.039211,-2.6271415
[[-24. -14.  10.]],[[-1.  0.  5.]],[[1 1 1 1 1 1 1 1 1]],1,0,(-2.1190574e-05-0.00010477394j),0.0,2.0316095,0.5467888,2.0316098,-2.5948038
[[-24. -14.  10.]],[[-1.  1.  5.]],[[1 1 1 1 1 1 1 1 1]],1,0,(-2.614044e-05-0.00010347769j),0.0,2.0238454,0.57790196,2.0238454,-2.563691
[[-24. -14.  10.]],[[-1.  2.  5.]],[[1 1 1 1 1 1 1 1]],1,0,(8.522494e-06+2.0942543e-06j),0.004713115231425036,1.8158773,-1.1259384,1.8158774,-2.0156546
[[-24. -14.  10.]],[[-1.  3.  5.]],[[1 1 1 1 1 1 1 1 1]],1,0,(-3.62102e-05-0.000100716745j),0.0,2.0080166,0.6365083,2.0080166,-2.5050845
[[-24. -14.  10.]],[[-1.  4.  5.]],[[1 1 1]],0,0,(5.0579933e-07+1.0338732e-06j),0.005544322334571916,1.8587903,2.7312949,1.8587898,-2.7312949
[[-24. -14.  10.]],[[-1.  5.  5.]],[[1 1 1 1 1 1]],0,0,(-4.6293047e-05-9.777294e-05j),0.0,1.9920564,0.69044644,1.9920565,-2.4511461
[[-24. -14.  10.]],[[-1.  6.  5.]],[[1 1 1 1 1 1 1]],0,0,(-5.1269642e-05-9.624814e-05j),0.0,1.9841117,0.7157436,1.9841117,-2.425849
[[-24. -14.  10.]],[[-1.  7.  5.]],[[1 1 1 1 1 1]],0,0,(-5.6171535e-05-9.4696115e-05j),0.0,1.976227,0.7399749,1.976227,-2.4016178
[[-24. -14.  10.]],[[-1.  8.  5.]],[[1 1 1 1 1]],0,0,(5.9531285e-06+1.3963531e-06j),0.004288366994842363,1.7938974,-1.1697742,1.7938975,-1.9718186
[[-24. -14.  10.]],[[-1.  9.  5.]],[[1 1 1 1]],0,0,(6.574978e-07+1.0087747e-06j),0.0,1.84599,2.6342962,1.8459896,-2.6342964
[[-24. -14.  10.]],[[-1. 10.  5.]],[[1 1 1 1 1]],0,0,(7.018159e-07+1.0078995e-06j),0.0,1.8432885,2.6160233,1.8432881,-2.6160235
[[-24. -14.  10.]],[[-1. 11.  5.]],[[0 1 1 1 1 1 1 1]],0,0,(0.00069874193+0j),0.0,1.7169336,0.8270409,1.4246591,-2.3145518
[[-24. -14.  10.]],[[-1. 12.  5.]],[[0 1 1 1 1 1 1 1 1 1]],0,0,(0.0006844095+0j),0.0,1.7138505,0.8465464,1.4277422,-2.2950463
[[-24. -14.  10.]],[[-1. 13.  5.]],[[0 1 1 1 1 1 1 1 1 1]],0,0,(0.0006704111+0j),0.0,1.7108448,0.8652283,1.430748,-2.2763643
[[-24. -14.  10.]],[[-1. 14.  5.]],[[0 1 1 1 1 1 1 1]],0,0,(0.00065675576+0j),0.0,1.7079175,0.8831251,1.4336753,-2.2584677
[[-24. -14.  10.]],[[-1. 15.  5.]],[[0 1 1 1 1 1 1 1]],0,0,(0.0006434485+0j),0.0,1.7050695,0.9002749,1.4365232,-2.2413177
[[-24. -14.  10.]],[[-1. 16.  5.]],[[0 1 1 1 1 1 1]],0,0,(0.00063049165+0j),0.0,1.7023007,0.9167136,1.439292,-2.224879
[[-24. -14.  10.]],[[-1. 17.  5.]],[[0 1 1 1 1 1 1 1 1]],0,0,(0.00061788573+0j),0.0,1.6996112,0.9324765,1.4419816,-2.2091162
[[-24. -14.  10.]],[[-1. 18.  5.]],[[0 1 1 1 1 1 1 1 1]],0,0,(0.0006056286+0j),0.0,1.6969995,0.947597,1.4445932,-2.1939957
[[-24. -14.  10.]],[[-1. 19.  5.]],[[0 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0005937169+0j),0.0,1.6944649,0.96210706,1.4471278,-2.1794858
[[-24. -14.  10.]],[[-1. 20.  5.]],[[0 1 1 1 1 1 1]],0,0,(0.0005821454+0j),0.0,1.6920056,0.9760371,1.449587,-2.1655555
[[-24. -14.  10.]],[[-1. 21.  5.]],[[0 1 1 1 1]],0,0,(0.00057090854+0j),0.0,1.6896204,0.9894161,1.4519722,-2.1521766
[[-24. -14.  10.]],[[-1. 22.  5.]],[[0 1 1 1 1 1]],0,0,(0.0005599992+0j),0.0,1.6873074,1.0022718,1.4542853,-2.1393209
[[-24. -14.  10.]],[[-1. 23.  5.]],[[0 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00054940983+0j),0.0,1.6850648,1.0146301,1.456528,-2.1269627
[[-24. -14.  10.]],[[-1. 24.  5.]],[[0 1 1 1 1]],0,0,(0.00053913274+0j),0.0,1.6828903,1.0265158,1.4587023,-2.1150768
[[-24. -14.  10.]],[[-1. 25.  5.]],[[0 1 1 1 1 1 1]],0,0,(0.0005291593+0j),0.0,1.6807822,1.0379524,1.4608104,-2.10364
[[-24. -14.  10.]],[[-1. 26.  5.]],[[0 1 1 1 1 1 1]],0,0,(0.0005194812+0j),0.0,1.6787385,1.048962,1.4628543,-2.0926306
[[-24. -14.  10.]],[[-1. 27.  5.]],[[0 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0005100894+0j),0.0,1.676757,1.0595658,1.4648358,-2.082027
[[-24. -14.  10.]],[[-1. 28.  5.]],[[0 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0005009753+0j),0.0,1.6748357,1.069783,1.466757,-2.0718098
[[-24. -14.  10.]],[[-1. 29.  5.]],[[0 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00049213+0j),0.0,1.6729724,1.0796328,1.4686203,-2.06196
[[-24. -14.  10.]],[[-1. 30.  5.]],[[0 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00048354486+0j),0.0,1.6711655,1.0891327,1.4704273,-2.0524602
[[-24. -14.  10.]],[[-1. 31.  5.]],[[0 1 1 1 1 1 1]],0,0,(0.0004752113+0j),0.0,1.6694126,1.0982994,1.4721801,-2.0432932
[[-24. -14.  10.]],[[-1. 32.  5.]],[[0 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00046712082+0j),0.0,1.6677122,1.1071488,1.4738805,-2.0344439
[[-24. -14.  10.]],[[-1. 33.  5.]],[[0 1 1 1 1 1 1 1 1]],0,0,(0.00045926517+0j),0.0,1.6660622,1.1156956,1.4755305,-2.025897
[[-24. -14.  10.]],[[  0. -34.   5.]],[],1,0,0,0,0,0,0,0
[[-24. -14.  10.]],[[  0. -33.   5.]],[],1,0,0,0,0,0,0,0
[[-24. -14.  10.]],[[  0. -32.   5.]],[],1,0,0,0,0,0,0,0
[[-24. -14.  10.]],[[  0. -31.   5.]],[],1,0,0,0,0,0,0,0
[[-24. -14.  10.]],[[  0. -30.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00081622234+0j),0.0,1.7424347,-0.58800256,1.399158,2.5535903
[[-24. -14.  10.]],[[  0. -29.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00083092885+0j),0.0,1.7456585,-0.5585993,1.3959342,2.5829935
[[-24. -14.  10.]],[[  0. -28.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0008454307+0j),0.0,1.748845,-0.52807444,1.3927478,2.6135182
[[-24. -14.  10.]],[[  0. -27.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0008596369+0j),0.0,1.7519736,-0.49642277,1.3896191,2.64517
[[-24. -14.  10.]],[[  0. -26.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00087344897+0j),0.0,1.7550228,-0.4636476,1.38657,2.6779451
[[-24. -14.  10.]],[[  0. -25.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00088676147+0j),0.0,1.7579682,-0.42976227,1.3836246,2.7118304
[[-24. -14.  10.]],[[  0. -24.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00089946226+0j),0.0,1.760785,-0.39479113,1.3808078,2.7468016
[[-24. -14.  10.]],[[  0. -23.   5.]],[[0 1 1 1 1 1 1 1 1 1]],0,0,(0.0009114356+0j),0.0,1.7634459,-0.3587707,1.3781469,2.7828221
[[-24. -14.  10.]],[[  0. -22.   5.]],[[1 1 1 1 1 1 1]],0,0,(-0.0005982208+6.192965e-08j),0.0,1.7163228,-0.79048586,1.4252698,-2.3511071
[[-24. -14.  10.]],[[  0. -21.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00093272654+0j),0.0,1.768192,-0.28379413,1.3734007,2.8577986
[[-24. -14.  10.]],[[  0. -20.   5.]],[[0 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0009418114+0j),0.0,1.770223,-0.24497867,1.3713697,2.896614
[[-24. -14.  10.]],[[  0. -19.   5.]],[[0 1 1 1 1 1 1 1]],0,0,(0.0009497089+0j),0.0,1.7719913,-0.2053954,1.3696015,2.9361973
[[-24. -14.  10.]],[[  0. -18.   5.]],[[0 1 1 1 1 1 1 1]],0,0,(0.0009563202+0j),0.0,1.7734737,-0.16514868,1.368119,2.976444
[[-24. -14.  10.]],[[  0. -17.   5.]],[[0 1 1 1 1 1 1 1 1]],0,0,(0.0009615584+0j),0.0,1.7746496,-0.124354996,1.3669431,3.0172377
[[-24. -14.  10.]],[[  0. -16.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00096535333+0j),0.0,1.7755021,-0.08314124,1.3660907,3.0584514
[[-24. -14.  10.]],[[  0. -15.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0009676516+0j),0.0,1.7760187,-0.041642576,1.365574,3.09995
[[-24. -14.  10.]],[[  0. -14.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00096842163+0j),0.0,1.7761918,0.0,1.3654009,-3.1415927
[[-24. -14.  10.]],[[  0. -13.   5.]],[[0 1 1 1 1 1 1 1 1 1]],0,0,(0.0009676516+0j),0.0,1.7760187,0.041642576,1.365574,-3.09995
[[-24. -14.  10.]],[[  0. -12.   5.]],[[0 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00096535333+0j),0.0,1.7755021,0.08314124,1.3660907,-3.0584514
[[-24. -14.  10.]],[[  0. -11.   5.]],[[1 1 1 1 1 1 1]],0,0,(1.1474701e-06+8.5456793e-07j),0.0,1.8756216,3.0709238,1.8756214,-3.0709236
[[-24. -14.  10.]],[[  0. -10.   5.]],[[0 1 1 1 1 1 1 1 1 1]],0,0,(0.0009563202+0j),0.0,1.7734737,0.16514868,1.368119,-2.976444
[[-24. -14.  10.]],[[ 0. -9.  5.]],[[0 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0009497089+0j),0.0,1.7719913,0.2053954,1.3696015,-2.9361973
[[-24. -14.  10.]],[[ 0. -8.  5.]],[[1 1 1 1 1 1 1 1 1 1]],0,0,(5.561566e-05-3.67313e-06j),0.17085137926642346,1.616885,-0.36054808,1.5247076,-0.36054766
[[-24. -14.  10.]],[[ 0. -7.  5.]],[[1 1 1 1 1 1 1 1 1 1 1]],0,0,(8.2029027e-07+9.2826974e-07j),0.05895691401747172,1.8724985,2.9779012,1.8724982,-2.977901
[[-24. -14.  10.]],[[ 0. -6.  5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0009225627+0j),0.0,1.7659241,0.32175055,1.3756686,-2.819842
[[-24. -14.  10.]],[[ 0. -5.  5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00091143546+0j),0.0,1.7634459,0.3587707,1.3781469,-2.7828221
[[-24. -14.  10.]],[[ 0. -4.  5.]],[[0 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00089946226+0j),0.0,1.760785,0.39479113,1.3808078,-2.7468016
[[-24. -14.  10.]],[[ 0. -3.  5.]],[[0 1 1 1 1 1 1]],1,0,(0.0008867615+0j),0.0,1.757968,0.42976224,1.3836247,-2.7118304
[[-24. -14.  10.]],[[ 0. -2.  5.]],[[1 1 1 1 1 1 1 1 1]],1,0,(5.989299e-07+9.824718e-07j),0.005673584269061394,1.8654497,2.8656676,1.8654493,-2.8656676
[[-24. -14.  10.]],[[ 0. -1.  5.]],[[1 1 1 1 1 1 1]],1,0,(-2.4631521e-05-0.00010387697j),0.0,2.0262127,0.49642274,2.0262127,-2.64517
[[-24. -14.  10.]],[[0. 0. 5.]],[[1 1 1 1 1 1 1 1 1 1]],1,0,(-2.9087265e-05-0.00010268732j),0.0,2.0192199,0.5280745,2.0192199,-2.6135182
[[-24. -14.  10.]],[[0. 1. 5.]],[[1 1 1 1 1 1 1 1 1 1 1]],1,0,(-3.364368e-05-0.00010143678j),0.0,2.0120583,0.55859935,2.0120583,-2.5829935
[[-24. -14.  10.]],[[0. 2. 5.]],[[1 1 1 1 1 1 1 1 1 1]],1,0,(-3.8268176e-05-0.000100131j),0.0,2.0047705,0.5880027,2.0047705,-2.55359
[[-24. -14.  10.]],[[0. 3. 5.]],[[1 1 1 1 1 1 1 1 1 1]],1,0,(5.74336e-07+9.954947e-07j),0.005482178266902338,1.8555841,2.760116,1.8555838,-2.760116
[[-24. -14.  10.]],[[0. 4. 5.]],[[1 1 1 1 1 1]],0,0,(5.8790897e-07+9.941033e-07j),0.005438792527456826,1.8533477,2.739958,1.8533473,-2.7399578
[[-24. -14.  10.]],[[0. 5. 5.]],[[1 1 1 1 1]],0,0,(-5.2251784e-05-9.594123e-05j),0.0,1.982537,0.6696389,1.9825369,-2.4719536
[[-24. -14.  10.]],[[0. 6. 5.]],[[1 1 1 1]],0,0,(-5.6862198e-05-9.447328e-05j),0.0,1.9751108,0.6947383,1.9751108,-2.4468544
[[-24. -14.  10.]],[[0. 7. 5.]],[[1 1 1 1 1]],0,0,(-6.140969e-05-9.2979084e-05j),0.0,1.9677222,0.71883,1.9677223,-2.4227626
[[-24. -14.  10.]],[[0. 8. 5.]],[[1 1 1 1 1]],0,0,(-6.587553e-05-9.1464026e-05j),0.0,1.9603937,0.7419473,1.9603937,-2.3996453
[[-24. -14.  10.]],[[0. 9. 5.]],[[1 1 1]],0,0,(5.896374e-06+1.3669006e-06j),0.0,1.7891877,-1.16097,1.7891878,-1.9806228
[[-24. -14.  10.]],[[ 0. 10.  5.]],[[1 1 1 1 1]],0,0,(7.549879e-07+9.661732e-07j),0.0,1.8386651,2.6263247,1.8386648,-2.6263247
[[-24. -14.  10.]],[[ 0. 11.  5.]],[[1 1 1 1 1]],0,0,(8.136808e-07+9.841843e-07j),0.0,1.8360672,2.6086392,1.8360668,-2.6086395
[[-24. -14.  10.]],[[ 0. 12.  5.]],[[0 1 1 1 1 1 1 1 1]],0,0,(0.000671953+0j),0.0,1.7111754,0.8253769,1.4304173,-2.3162158
[[-24. -14.  10.]],[[ 0. 13.  5.]],[[0 1 1 1 1 1 1 1]],0,0,(0.0006586903+0j),0.0,1.708332,0.84415406,1.4332608,-2.2974386
[[-24. -14.  10.]],[[ 0. 14.  5.]],[[0 1 1 1 1 1 1 1 1]],0,0,(0.00064572465+0j),0.0,1.7055564,0.8621701,1.4360363,-2.2794228
[[-24. -14.  10.]],[[ 0. 15.  5.]],[[0 1 1 1 1 1 1 1 1]],0,0,(0.0006330636+0j),0.0,1.7028502,0.8794595,1.4387425,-2.2621331
[[-24. -14.  10.]],[[ 0. 16.  5.]],[[0 1 1 1 1 1 1 1]],0,0,(0.00062071206+0j),0.0,1.7002139,0.89605546,1.4413788,-2.2455373
[[-24. -14.  10.]],[[ 0. 17.  5.]],[[0 1 1 1 1 1 1]],0,0,(0.0006086724+0j),0.0,1.6976476,0.91199034,1.443945,-2.2296023
[[-24. -14.  10.]],[[ 0. 18.  5.]],[[0 1 1 1 1 1 1 1 1 1]],0,0,(0.00059694494+0j),0.0,1.6951516,0.9272952,1.4464412,-2.2142975
[[-24. -14.  10.]],[[ 0. 19.  5.]],[[0 1 1 1 1 1 1 1 1]],0,0,(0.00058552856+0j),0.0,1.6927245,0.9420001,1.4488683,-2.1995926
[[-24. -14.  10.]],[[ 0. 20.  5.]],[[0 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0005744203+0j),0.0,1.6903658,0.9561334,1.451227,-2.1854594
[[-24. -14.  10.]],[[ 0. 21.  5.]],[[0 1 1 1 1 1 1 1 1]],0,0,(0.0005636166+0j),0.0,1.6880744,0.9697226,1.4535184,-2.1718702
[[-24. -14.  10.]],[[ 0. 22.  5.]],[[0 1 1 1]],0,0,(0.0005531121+0j),0.0,1.6858485,0.98279375,1.4557441,-2.158799
[[-24. -14.  10.]],[[ 0. 23.  5.]],[[0 1 1 1 1 1]],0,0,(0.00054290175+0j),0.0,1.6836874,0.9953717,1.4579052,-2.146221
[[-24. -14.  10.]],[[ 0. 24.  5.]],[[0 1 1 1 1 1 1 1 1 1]],0,0,(0.0005329789+0j),0.0,1.6815895,1.0074801,1.4600033,-2.1341126
[[-24. -14.  10.]],[[ 0. 25.  5.]],[[0 1 1 1 1 1 1 1 1 1]],0,0,(0.00052333705+0j),0.0,1.6795527,1.0191414,1.4620401,-2.1224513
[[-24. -14.  10.]],[[ 0. 26.  5.]],[[0 1 1 1 1 1 1 1 1 1]],0,0,(0.0005139691+0j),0.0,1.6775755,1.0303769,1.4640173,-2.1112158
[[-24. -14.  10.]],[[ 0. 27.  5.]],[[0 1 1 1 1 1 1 1 1]],0,0,(0.00050486793+0j),0.0,1.6756563,1.0412068,1.4659364,-2.100386
[[-24. -14.  10.]],[[ 0. 28.  5.]],[[0 1 1 1 1 1 1 1]],0,0,(0.00049602595+0j),0.0,1.673793,1.0516503,1.4677998,-2.0899425
[[-24. -14.  10.]],[[ 0. 29.  5.]],[[0 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00048743575+0j),0.0,1.6719843,1.0617254,1.4696084,-2.0798674
[[-24. -14.  10.]],[[ 0. 30.  5.]],[[0 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00047908994+0j),0.0,1.6702282,1.0714498,1.4713645,-2.070143
[[-24. -14.  10.]],[[ 0. 31.  5.]],[[0 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0004709807+0j),0.0,1.6685234,1.080839,1.4730693,-2.0607538
[[-24. -14.  10.]],[[ 0. 32.  5.]],[[0 1 1 1 1 1 1 1]],0,0,(0.0004631008+0j),0.0,1.6668677,1.0899091,1.474725,-2.0516837
[[-24. -14.  10.]],[[ 0. 33.  5.]],[[0 1 1 1 1 1 1]],0,0,(0.00045544285+0j),0.0,1.6652596,1.0986743,1.476333,-2.0429182
[[-24. -14.  10.]],[[  1. -34.   5.]],[],1,0,0,0,0,0,0,0
[[-24. -14.  10.]],[[  1. -33.   5.]],[],1,0,0,0,0,0,0,0
[[-24. -14.  10.]],[[  1. -32.   5.]],[],1,0,0,0,0,0,0,0
[[-24. -14.  10.]],[[  1. -31.   5.]],[],1,0,0,0,0,0,0,0
[[-24. -14.  10.]],[[  1. -30.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0007944882+0j),0.0,1.737684,-0.5693132,1.4039087,2.5722795
[[-24. -14.  10.]],[[  1. -29.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0008080329+0j),0.0,1.7406428,-0.54041946,1.40095,2.6011734
[[-24. -14.  10.]],[[  1. -28.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0008213511+0j),0.0,1.7435582,-0.51048833,1.3980346,2.6311045
[[-24. -14.  10.]],[[  1. -27.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.000834361+0j),0.0,1.746412,-0.47951928,1.3951807,2.6620734
[[-24. -14.  10.]],[[  1. -26.   5.]],[[0 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00084697444+0j),0.0,1.7491846,-0.44751996,1.3924081,2.6940727
[[-24. -14.  10.]],[[  1. -25.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0008590978+0j),0.0,1.7518549,-0.41450688,1.3897378,2.7270858
[[-24. -14.  10.]],[[  1. -24.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00087063335+0j),0.0,1.7544006,-0.38050637,1.3871921,2.7610865
[[-24. -14.  10.]],[[  1. -23.   5.]],[[1 1 1 1 1 1 1 1 1]],0,0,(-0.0006266714+6.132279e-08j),0.0,1.71623,-0.7490473,1.4253627,-2.3925457
[[-24. -14.  10.]],[[  1. -22.   5.]],[[1 1 1 1 1 1]],0,0,(-0.00058906904+5.966778e-08j),0.0,1.7133932,-0.7700773,1.4281994,-2.3715158
[[-24. -14.  10.]],[[  1. -21.   5.]],[[0 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0009007006+0j),0.0,1.7610598,-0.2730087,1.380533,2.8685842
[[-24. -14.  10.]],[[  1. -20.   5.]],[[0 1 1 1 1 1 1 1 1 1]],0,0,(0.0009088754+0j),0.0,1.7628764,-0.23554498,1.3787163,2.9060478
[[-24. -14.  10.]],[[  1. -19.   5.]],[[0 1 1 1 1 1 1]],0,0,(0.0009159684+0j),0.0,1.7644546,-0.19739556,1.377138,2.9441972
[[-24. -14.  10.]],[[  1. -18.   5.]],[[0 1 1 1 1 1 1 1]],0,0,(0.000921897+0j),0.0,1.7657757,-0.15865524,1.3758171,2.9829376
[[-24. -14.  10.]],[[  1. -17.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.00092658825+0j),0.0,1.7668219,-0.11942893,1.3747709,3.0221639
[[-24. -14.  10.]],[[  1. -16.   5.]],[[0 1 1 1 1 1 1 1 1 1 1 1 1]],0,0,(0.0009299834+0j),0.0,1.7675796,-0.07982998,1.3740132,3.0617628
